File Name,URL,player_id,DateTimeOriginal,Date,TimeOfDay,NoOfFaces,Focus,Shot Type,event_id,mood_id,action_id,caption,apparel,brands_and_logos,sublocation_id,Location,Make,Model,Copyright,Photographer
JSA02254.jpg,https://drive.google.com/file/d/1bZI5egYXxkGCDBvXFLzMYEYXKFvlfs7X/view?usp=drivesdk,p23,2025/01/09 12:32,2025/01/09,Afternoon,1,"Solo,Alone",Wide shot,e1,m1,a3,"A relaxed cricket coach sits on a yellow roller, surveying the cricket ground.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02252.jpg,https://drive.google.com/file/d/1pW50CqH2BuSw7RsIeMWGEqw4uGOhAgQN/view?usp=drivesdk,p23,2025/01/09 12:32,2025/01/09,Afternoon,1,"Solo,Alone",Wide shot,e1,m1,a7,"A cricket coach sits on a yellow roller, hands behind head, at a Stadium.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02249.jpg,https://drive.google.com/file/d/1X5LvVMTQrSkudT33JAgU07gqLWz2EJHJ/view?usp=drivesdk,"p23,p13",2025/01/09 12:30,2025/01/09,Afternoon,2,"Group,together",Wide shot,e1,m1,a7,"Relaxed cricket coach sits on a small vehicle during a Training session, hands behind his head, smiling.  He's wearing team colors.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s3,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02239.jpg,https://drive.google.com/file/d/163PHVXKMW8b7B8ARd_SJKtdNUMa5WZO_/view?usp=drivesdk,p23,2025/01/09 12:29,2025/01/09,Afternoon,1,"Solo,Alone",Wide shot,e1,m1,a7,Cricket coaches relax on a yellow roller during a Training session on a well-maintained grass pitch.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02244.jpg,https://drive.google.com/file/d/1Uqg99Wi9KyR_vzqW58hnI2P4FG4_mi6G/view?usp=drivesdk,p23,2025/01/09 12:29,2025/01/09,Afternoon,1,"Solo,Alone",Wide shot,e1,m1,a7,Cricket coach relaxes on a yellow roller.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02234.jpg,https://drive.google.com/file/d/1D7Ttkm6D0fequFp8lQpaRFoBz_hCU5YF/view?usp=drivesdk,"p8,p23",2025/01/09 11:56,2025/01/09,Morning,2,"Group,together",Wide shot,e1,m1,a11,Cricket players in green jerseys and yellow leg guards chat on the field during a SA20 match Practice session.  One holds a glove.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02238.jpg,https://drive.google.com/file/d/1C7BLdpM_kaoZku6ThQhNmpoMCLxdOSQS/view?usp=drivesdk,p23,2025/01/09 12:28,2025/01/09,Afternoon,1,"Solo,Alone",Wide shot,e1,m1,a3,Cricket coach relaxes on a roller while another assists.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s3,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02226.jpg,https://drive.google.com/file/d/1BSOXflMgayfUaBU_vmZGybDEwwP98JpT/view?usp=drivesdk,p19,2025/01/09 11:55,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a1,A cricket bowler delivers a ball during practice while a coach observes intently.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02222.jpg,https://drive.google.com/file/d/1dj8m_6-IGDa5CMS0djwoYc53fd_DkU92/view?usp=drivesdk,"p19,p6",2025/01/09 11:55,2025/01/09,Morning,2,"Group,together",Wide shot,e1,m1,a1,Cricketer runs in to bowl during practice; coach watches. Focus on bowler’s determined expression.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02218.jpg,https://drive.google.com/file/d/1CvicXNhnW-NQeR5NdyTqkcuV7ObSYv-T/view?usp=drivesdk,p5,2025/01/09 11:54,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a1,"A cricket bowler, mid-delivery, with a focused expression, bowls towards the wickets during a practice session. ",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02203.jpg,https://drive.google.com/file/d/1iieXaG-59lL1jRCoaKxWc9qTjPpBaZTm/view?usp=drivesdk,p10,2025/01/09 11:53,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a1,A cricket bowler delivers a ball during a practice session.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02198.jpg,https://drive.google.com/file/d/18hfM38PiqizG0Fp9hUa_BLE1Q4a6aoND/view?usp=drivesdk,"p6,p10",2025/01/09 11:53,2025/01/09,Morning,2,"Group,together",Wide shot,e1,m1,a1,A cricket bowler delivers a ball during a practice session as the coach watch intently.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02207.jpg,https://drive.google.com/file/d/1LAS1DpBoVyEgBDV91wYvYGUlLQZ1TYRt/view?usp=drivesdk,p2,2025/01/09 11:53,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a1,"A cricketer delivers a ball during a Practice session, with focus while a wicket-keeper and coach observe nearby.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02196.jpg,https://drive.google.com/file/d/12LpNOfHt9aqo8F6qVssCaH6ktMS6n44s/view?usp=drivesdk,p19,2025/01/09 11:52,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a5,A Chennai Super Kings cricketer celebrates a delivery during Practice as teammates watch.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02182.jpg,https://drive.google.com/file/d/1jcf9gTFK1xuessYa4Z2lPGV07EyCjQWl/view?usp=drivesdk,p24,2025/01/09 11:52,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a1,"A cricket bowler in vibrant green delivers a ball during a Practice session, while teammates and a coach observe.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02150.jpg,https://drive.google.com/file/d/1hbvbwufN_ZtgQxJ_eRHoSUIReWuloQKp/view?usp=drivesdk,p7,2025/01/09 11:48,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a2,"Cricket players Practice at the Stadium. One bats, the other celebrates, showcasing their skills and team spirit during a Training session.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02186.jpg,https://drive.google.com/file/d/1gGxavs4a8klXCITLAf6r4gCZY9uwi7HF/view?usp=drivesdk,p24,2025/01/09 11:52,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a1,"A cricket bowler in green delivers the ball during a match, while teammates and a coach observe. The focus is on the bowler's intense action.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02145.jpg,https://drive.google.com/file/d/1C_0X8htL8h0xdrvLMBmI468WRCI6Six4/view?usp=drivesdk,p19,2025/01/09 11:47,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a5,"Smiling Chennai Super Kings player in vibrant green kit during Practice, with a Stadium backdrop.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02135.jpg,https://drive.google.com/file/d/1sozipaybv64X53egqAKyKHskW88MkwQL/view?usp=drivesdk,"p23,p20,p12",2025/01/09 11:46,2025/01/09,Morning,3,"Group,together",Wide shot,e1,m1,a2,Three players in green uniforms on field; one in helmet and pads. Serious expressions.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s3,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02133.jpg,https://drive.google.com/file/d/1QyFoKWGneDeJc_7yVJPq59Gn9jkM4BZy/view?usp=drivesdk,"p23,p20,p12",2025/01/09 11:46,2025/01/09,Morning,3,"Group,together",Wide shot,e1,m1,a13,CSK players and coach discuss during field session. Serious and focused.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s3,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02111.jpg,https://drive.google.com/file/d/122AWJRDGe5SUhgbEvQbJSv26sFp-XiXV/view?usp=drivesdk,"p8,p2",2025/01/09 11:44,2025/01/09,Morning,2,"Group,together",Wide shot,e1,m1,a13,Two Joburg Super Kings cricketers converse during a practice session at the ground.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02094.jpg,https://drive.google.com/file/d/19f4dGHRMhTV5wt00rFVx2Ik524s7JH0L/view?usp=drivesdk,"p20,p12",2025/01/09 11:42,2025/01/09,Morning,2,"Group,together",Wide shot,e1,m1,a7,"Two players in green jerseys on field; one with pads, one arms crossed.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s3,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02087.jpg,https://drive.google.com/file/d/1glOii_zK3G6oyEkpsbgI23PFc6FGebx8/view?usp=drivesdk,"p10,p15",2025/01/09 11:41,2025/01/09,Morning,2,"Group,together",Wide shot,e1,m1,a19,Two coaches in green kits lead training on lush field; one shows fielding drill.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02079.jpg,https://drive.google.com/file/d/1fonPPA98IFWguAZl__wOTi-ragGDWpR5/view?usp=drivesdk,p7,2025/01/09 11:41,2025/01/09,Morning,1,"Solo,Alone",Close shot,e1,m1,a4,"A cricketer in a green jersey powerfully swings his bat during a match, his focused expression evident.  The Stadium's stands blur in the background.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02057.jpg,https://drive.google.com/file/d/1ZUXw9ULNtCNN2clx4oY5-VvDGrUjHU-A/view?usp=drivesdk,p27,2025/01/09 11:38,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a4,A cricket player in a green jersey drives the ball with focus during a stadium match.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02074.jpg,https://drive.google.com/file/d/12wkAb5aO7ycOk4l0nKdMZar7cxqmJvu6/view?usp=drivesdk,"p23,p12,p20",2025/01/09 11:39,2025/01/09,Morning,3,"Group,together",Wide shot,e1,m1,a13,Coach instructs two players during stadium session. Serious focus.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02056.jpg,https://drive.google.com/file/d/1kTL5mFXIKC731iOJEfBEb09rSfVUQ2vs/view?usp=drivesdk,p27,2025/01/09 11:38,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a4,"A cricketer in a green jersey drives the ball powerfully, focused during a stadium match.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02036.jpg,https://drive.google.com/file/d/1rb--B1wGKQ9NpjV6H-mRNQGu94Q-l1-j/view?usp=drivesdk,p7,2025/01/09 11:36,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a4,"A cricket player in vibrant green and yellow uniform powerfully hits a ball during a match, his focused expression evident. The Stadium's blurred background suggests intense action.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02050.jpg,https://drive.google.com/file/d/1AvII0edgViYQeIi620K3fl-T9s634_Vv/view?usp=drivesdk,p7,2025/01/09 11:37,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a4,"A cricketer in a green jersey powerfully drives a ball, his focused expression evident during a match at a Stadium.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02025.jpg,https://drive.google.com/file/d/1BQRLxO3h91krYDRBLBEH9MRpha57KRpp/view?usp=drivesdk,p7,2025/01/09 11:34,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a4,"A cricketer in vibrant green and yellow kit executes a powerful shot, his focused expression reflecting intense concentration during a match.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02013.jpg,https://drive.google.com/file/d/17XeOEkMwLyz7WExEMOwlXl48qSGOmyQg/view?usp=drivesdk,p27,2025/01/09 11:33,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a4,A cricketer in green and yellow helmet gets ready to bat in a stadium Practice; coach watches behind.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02006.jpg,https://drive.google.com/file/d/1NViDMtCO94acY_fILOzTECf454LeUx22/view?usp=drivesdk,p20,2025/01/09 11:30,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a1,"A cricketer in green runs in to bowl during practice, focused and intense.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA02004.jpg,https://drive.google.com/file/d/1weiRmNEeSbkiCD6_NOysHMab9zPXgXHC/view?usp=drivesdk,p11,2025/01/09 11:29,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a21,"Cricket player kneels on the pitch, looking away.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01999.jpg,https://drive.google.com/file/d/1pVWeXcUFzG8FNwpGTVEa7xsyR0mm12N2/view?usp=drivesdk,p22,2025/01/09 11:29,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a2,"A Johannesburg Super Kings cricketer adjusts his gloves during Practice, focused on the upcoming SA20 tournament.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01998.jpg,https://drive.google.com/file/d/16o5Qku4ylAhl1KTjCgnQ3MGlH5qVx_JU/view?usp=drivesdk,p11,2025/01/09 11:29,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a5,A cricketer looks skyward at a stadium.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01993.jpg,https://drive.google.com/file/d/1d1WnkHk_Fqi8FbddNHvSEFvVU0AD_yWd/view?usp=drivesdk,p20,2025/01/09 11:27,2025/01/09,Morning,1,"Solo,Alone",Close shot,e1,m1,a8,Smiling Johannesburg Super Kings cricketer in green and yellow during match practice.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s3,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01991.jpg,https://drive.google.com/file/d/1EIgsKD8Cekr3IWlJ5RjZdjjAmMMyKR37/view?usp=drivesdk,p20,2025/01/09 11:27,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a2,A cricketer practices his stance at the crease focused.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01985.jpg,https://drive.google.com/file/d/1DXrtKgDaGtbPUsTaIXY5wS_CjRNnX-By/view?usp=drivesdk,p20,2025/01/09 11:27,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a1,Green-uniformed cricketer throws ball during intense stadium training.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01987.jpg,https://drive.google.com/file/d/1ewrIFmfhZWDIzZ7g_SFo9MkGsA6RO6KP/view?usp=drivesdk,p20,2025/01/09 11:27,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a1,A cricketer practices bowling during a stadium training session.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01978.jpg,https://drive.google.com/file/d/1CxSpPQ8M7dhSHrSl98k-yln_fQANsZ-w/view?usp=drivesdk,p8,2025/01/09 11:25,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a4,A cricketer powerfully hits a ball during practice session.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01973.jpg,https://drive.google.com/file/d/1UX38LHmxT-RxuVp8HBpE335EZ4sdF8Dc/view?usp=drivesdk,p8,2025/01/09 11:24,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a4,"A cricketer in  gear practices his batting stance, focused and intense, during a net session.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01977.jpg,https://drive.google.com/file/d/1qCdaG9eG_yGi_iTIRUKhgjBtrKzVvSRs/view?usp=drivesdk,p8,2025/01/09 11:24,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a4,"A cricketer in Joburg Super Kings gear powerfully drives a ball during a practice session, his focused expression evident.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01956.jpg,https://drive.google.com/file/d/1m3payslevAdZA6AMtbQRjvIEIYK6LADB/view?usp=drivesdk,p19,2025/01/09 11:19,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a1,"A cricketer in vibrant green prepares his Bowling action, focused and intense during Practice.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01965.jpg,https://drive.google.com/file/d/1GyVOAwKMuHqgeAUKOlg_u7zUzwhutmcX/view?usp=drivesdk,p8,2025/01/09 11:23,2025/01/09,Morning,1,"Solo,Alone",Close shot,e1,m1,a4,A cricketer executes a powerful shot with intense focus.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01949.jpg,https://drive.google.com/file/d/1ePJN1EDQaiA4koG1f592r3kU5IhPw0o1/view?usp=drivesdk,p19,2025/01/09 11:18,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a1,"A cricketer in green delivers the ball during Practice, his focused look and pose show intensity.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01939.jpg,https://drive.google.com/file/d/1lnLjUEMv0tcaMW_6ytNtdHqUgasgy37q/view?usp=drivesdk,"p10,p2,p1,p6",2025/01/09 11:16,2025/01/09,Morning,4,"Group,together",Wide shot,e1,m1,a1,"A cricketer bowls during a practice session at a Stadium, his teammates and coaches watch intently.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01932.jpg,https://drive.google.com/file/d/1vOMlKSA2qDPer8NUFsJjp1m5QwexTneJ/view?usp=drivesdk,"p19,p5,p2,p7",2025/01/09 11:15,2025/01/09,Morning,4,"Group,together",Wide shot,e1,m1,a2,Four green-uniformed players on field; one tosses ball during practice or warm-up.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01926.jpg,https://drive.google.com/file/d/1OjSCwxP0OmA831N3E4ejQWkU8Tq4hFHH/view?usp=drivesdk,"p7,p19",2025/01/09 11:15,2025/01/09,Morning,2,"Group,together",Wide shot,e1,m1,a2,"Chennai Super Kings players Practice on the Field, some holding cricket balls, with focused expressions.  The team wears green and yellow.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s3,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01907.jpg,https://drive.google.com/file/d/1B8DoTE4zKV9Xr624tU1nuHa4NhMMvtMd/view?usp=drivesdk,p12,2025/01/09 11:11,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a2,"Cricket players in green uniforms Practice on a lush Field. One wears leg pads, while the coach holds gear. Serious expressions dominate.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s3,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01901.jpg,https://drive.google.com/file/d/1c7Mu5LQ_4zKw3hau3dEAjzCqLsGouDHD/view?usp=drivesdk,p23,2025/01/09 11:11,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a3,"Stephen Fleming head coach, sits pensively during a Practice session, his expression thoughtful and serious.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s3,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01903.jpg,https://drive.google.com/file/d/1LzLaQgcB0rCUbbERvE-teA-Mw0vBM7iI/view?usp=drivesdk,p27,2025/01/09 11:11,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a1,"A Johannesburg Super Kings coach watches a ball mid-air during Practice, looking serious.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01891.jpg,https://drive.google.com/file/d/1F6-orbmB4t1GKqk_9b56thNEzhVOkSVf/view?usp=drivesdk,p2,2025/01/09 11:10,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a1,"A cricket bowler in green delivers a ball, his intense focus evident. ",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01897.jpg,https://drive.google.com/file/d/10a8WKYBgnckpfVAkEoVxD4ZpAPaak0kV/view?usp=drivesdk,p2,2025/01/09 11:10,2025/01/09,Morning,1,"Solo,Alone",Close shot,e1,m1,a1,A cricket bowler in vibrant green delivers a ball.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01887.jpg,https://drive.google.com/file/d/1T1lhEKKHN3fHQVreYnYDOmT3kRZsY525/view?usp=drivesdk,p2,2025/01/09 11:10,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a17,"A cricketer sprints towards the wicket, ball in hand, while a teammate watches from behind.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01881.jpg,https://drive.google.com/file/d/1ITpZdnd1BC947X6A18lz77u1cxvn3RTj/view?usp=drivesdk,"p19,p5",2025/01/09 11:09,2025/01/09,Morning,2,"Group,together",Close shot,e1,m1,a1,Cricketer bowls mid-delivery in match; intense focus. Teammates watch behind.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01880.jpg,https://drive.google.com/file/d/1B6WTkn7SbhNkMQtdCExZ2qp_r0abkOf6/view?usp=drivesdk,"p19,p5,p24",2025/01/09 11:09,2025/01/09,Morning,3,"Group,together",Close shot,e1,m1,a1,Green-jersey player delivers ball in match; dynamic pose and sharp focus.,Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s1,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
JSA01871.jpg,https://drive.google.com/file/d/19jxKHTyT9CDUh0Ml2-vrIJxu_HLe7lat/view?usp=drivesdk,p24,2025/01/09 11:08,2025/01/09,Morning,1,"Solo,Alone",Wide shot,e1,m1,a5,"A cricketer in green walks across the field, looking pensive, during a Practice session at a Stadium. His teammates are blurred in the background.",Practice Jersey,"{Betway, Mahindra, Peach Payments,Joburg Super Kings,FedEx,Betway,SA20}",s2,,SONY,ILCE-7M4,CHENNAI SUPER KINGS,Siddharth K
